1182112,Rebekha,1994,F,7
598705,Zenaida,1962,F,31
695001,Karel,1969,M,8
470159,Bryson,1950,M,13
1658874,Sheila,2010,F,186
1122888,Jorie,1992,F,30
1538477,Shuchi,2006,F,5
1078801,Brandyce,1990,F,8
22396,Micheal,1889,M,8
858261,Veronica,1979,M,37
1470849,Carena,2004,F,5
699683,Sharene,1970,F,22
1406107,Yarilis,2002,F,7
1778654,Hector,2013,M,1254
582515,Erling,1960,M,10
778093,Siri,1975,F,16
30775,Isac,1892,M,6
1800913,Corabelle,2014,F,13
119614,Reginal,1914,M,5
1080801,Tykisha,1990,F,7
385730,Arnetta,1942,F,34
1016886,Samer,1987,M,40
918417,Sonia,1982,M,13
331790,Reda,1936,F,32
1625534,Kalei,2009,F,70
1620000,Jaxten,2008,M,6
450618,Johannes,1948,M,7
103828,Georgia,1912,M,8
279806,Marbeth,1930,F,5
108539,Alfred,1913,M,2577
401372,Marlan,1943,M,12
343456,Larose,1937,F,6
1230878,Alantis,1996,F,10
780477,Zinnia,1975,F,9
518686,Senora,1955,F,12
1390408,Nayan,2001,M,6
376610,Vivienne,1941,F,33
1675130,Cherity,2010,F,5
266883,Neola,1929,F,20
1796768,Josslynn,2014,F,33
1324658,Dilon,1999,M,20
432585,Lanna,1947,F,38
88387,Lambert,1909,M,8
1601391,Regena,2008,F,8
168889,Butch,1919,M,5
916210,Ishmael,1982,M,56
533708,Carter,1956,M,178
1508620,Japheth,2005,M,33
466326,Danne,1950,F,7
1388926,Jagr,2001,M,7
616046,Mindie,1963,F,5
580662,Huey,1960,M,74
538041,Isabel,1957,F,438
61226,Howard,1902,M,632
1114165,Daruis,1991,M,12
887544,Cherika,1981,F,17
135381,Denzel,1916,M,33
386081,Loris,1942,F,24
794154,Lorissa,1976,F,22
1474878,Domanic,2004,M,71
435585,Jenniffer,1947,F,7
153396,Pasqualena,1918,F,6
618153,Anastacio,1963,M,21
416946,Bobetta,1945,F,5
388286,Leoda,1942,F,7
40391,Winnifred,1896,F,31
1127156,Panagiota,1992,F,11
23396,Ira,1890,F,17
604948,Susan,1962,M,86
1673406,Jestiny,2010,F,6
181814,Laveda,1921,F,28
294015,Bobbie,1932,F,2127
173890,Armatha,1920,F,6
86943,Aquilla,1909,F,5
334926,Euline,1936,F,5
1723039,Paityn,2011,M,6
1654591,Izaha,2009,M,6
837898,Vilena,1978,F,5
1186835,Harold,1994,M,517
837669,Sherin,1978,F,5
383787,Sewell,1941,M,6
860035,Autumn,1979,M,12
904858,Tory,1982,F,46
1119258,Zakari,1991,M,5
402509,Jerell,1943,M,6
1329182,Jerame,1999,M,7
1403404,Niyla,2002,F,9
393139,Lelon,1942,M,6
1186887,Jayson,1994,M,418
941387,Orval,1983,M,5
223685,Pearlie,1925,F,380
194920,Lavella,1922,F,8
1319287,Inocencia,1999,F,5
95491,Othella,1911,F,8
265346,Margery,1929,F,365
51318,Monroe,1899,M,44
1517884,Kariem,2005,M,5
1622981,Andrea,2009,F,4057
746981,Carron,1973,F,11
115493,Corona,1914,F,5
1605423,Ahmir,2008,F,5
42848,Kennie,1896,M,5
438151,Oren,1947,M,52
274756,Terrill,1929,M,5
1455830,Graci,2004,F,130
1664937,Kattie,2010,F,17
1325534,Fadi,1999,M,15
764092,Chianti,1974,F,8
1065441,Cagney,1989,M,9
1628789,Yudith,2009,F,24
1701363,Allannah,2011,F,11
805911,Dayna,1976,M,8
577806,Hermione,1960,F,7
590731,Pamie,1961,F,6
896708,Gorge,1981,M,49
1335782,Lizabeth,2000,F,42
145546,Irven,1917,M,24
1198879,Whittney,1995,F,60
565827,Deva,1959,F,7
887469,Senaida,1981,F,18
94582,Cleora,1911,F,19
1098638,Steffi,1991,F,23
414592,Gwyn,1945,F,15
395412,Louetta,1943,F,27
1537853,Mariane,2006,F,5
1774839,Leara,2013,F,6
679033,Dwaine,1968,M,62
969861,Hadassa,1985,F,7
1260064,Analyn,1997,F,7
769706,Gentry,1974,M,28
589342,Deetra,1961,F,8
210380,Eliga,1923,M,10
514439,Leonides,1954,M,6
132793,Jadwiga,1916,F,7
623431,Tonnie,1964,F,27
1437749,Jasmeet,2003,F,6
1471552,Jennia,2004,F,5
154231,Verbal,1918,F,5
1208826,Dimitria,1995,F,6
248082,Elin,1927,F,8
938197,Rockie,1983,M,11
1273395,Zamar,1997,M,7
1167907,Raistlin,1993,M,7
1442398,Nick,2003,M,203
1503667,Gemelli,2005,F,5
60925,Tom,1902,F,6
591606,Neisha,1961,F,5
687473,Miguelina,1969,F,11
1273763,Emileo,1997,M,6
414534,Maryln,1945,F,16
1379186,Madhumitha,2001,F,5
1094142,Yochanan,1990,M,5
531449,Raenell,1956,F,7
169576,Wanda,1920,F,2198
93080,Eunice,1910,M,7
508610,Jolane,1954,F,8
7032,Glenn,1883,F,5
70697,Virdie,1905,F,11
1033853,Breyon,1988,F,6
772831,Gautam,1974,M,6
1345893,Ayeisha,2000,F,6
1823340,Tion,2014,M,6
731307,Krysti,1972,F,12
358545,Kathaleen,1939,F,39
468416,Noel,1950,M,306
609563,Millie,1963,F,162
1192745,Wright,1994,M,9
864888,Elvia,1980,F,118
322207,Colette,1935,F,85
1771160,Alaisha,2013,F,8
267110,Ardelia,1929,F,16
1551105,Aurthur,2006,M,5
543636,Vega,1957,F,6
1824832,Nixin,2014,M,5
1788776,Orhan,2013,M,7
1211090,Kaianna,1995,F,5
457542,Rivka,1949,F,5
1430869,Jemiah,2003,F,14
1276749,Cortney,1998,F,357
562527,Ardis,1959,F,36
470467,Yale,1950,M,11
1418115,Priest,2002,M,9
1105398,Saja,1991,F,7
1402171,Cambri,2002,F,10
586882,Renette,1961,F,24
796890,Shuronda,1976,F,10
1195286,Ausencio,1994,M,5
337536,Trevor,1936,M,12
437728,Cleo,1947,M,140
1470856,Carline,2004,F,5
1626700,Abilene,2009,F,41
1578513,Daeton,2007,M,18
909696,France,1982,F,9
1029128,Nefertiti,1988,F,14
1766906,Ahlana,2013,F,15
1284192,Calleigh,1998,F,11
1574134,Brennen,2007,M,366
993482,Neketa,1986,F,5
38548,Orena,1895,F,5
325944,Gillie,1935,F,5
1641718,Korionna,2009,F,5
1602260,Jaanvi,2008,F,7
514423,Lafe,1954,M,6
1592108,Sabria,2008,F,37
1472331,Nincy,2004,F,5
74375,Gusta,1906,F,10
505159,Sherilyn,1954,F,99
1431710,Belem,2003,F,12
1575429,Akash,2007,M,72
573979,Wende,1960,F,53
602704,Joell,1962,F,6
1776394,Dnya,2013,F,5
183079,Lenice,1921,F,12
746764,Kristinia,1973,F,12
68685,Cleve,1904,M,14
198419,Hale,1922,M,24
956791,Nnamdi,1984,M,16
991455,Kiyona,1986,F,6
1156159,Rennie,1993,F,7
1462948,Solara,2004,F,13
290909,Loring,1931,M,28
1401880,Paiten,2002,F,11
1642683,Siraya,2009,F,5
1777957,Shamera,2013,F,5
1797924,Miral,2014,F,24
1284224,Da,1998,F,11
1495421,Isley,2005,F,12
1158903,Franky,1993,F,5
1605532,Amandah,2008,F,5
1651836,Moustafa,2009,M,9
1084101,Raquita,1990,F,5
1211373,Leanora,1995,F,5
1735719,Orchid,2012,F,11
1239159,Kelly,1996,M,339
957187,Dayvon,1984,M,13
2850,Christie,1881,F,5
1646126,Casper,2009,M,38
482923,Carrie,1952,F,1109
1425866,Jasleen,2003,F,57
765592,Chiquitta,1974,F,6
862401,Keneth,1979,M,6
53526,Francies,1900,F,10
698921,Ivory,1970,F,33
1102654,Shaniquah,1991,F,10
366047,Ivo,1939,M,5
358095,Jaunita,1939,F,90
477375,Lacey,1951,F,6
423584,Allean,1946,F,18
806541,Loreto,1976,M,7
1540788,Kelby,2006,M,72
1326353,Frederik,1999,M,12
1273456,Alonta,1997,M,6
1517789,Johnjack,2005,M,5
204969,Aris,1923,F,10
1752425,Sirus,2012,M,11
541474,Riva,1957,F,11
1522930,Yaretsi,2006,F,37
352810,Dathel,1938,F,5
1271226,Maximillan,1997,M,10
1538264,Rimsha,2006,F,5
875352,Nurah,1980,F,5
762348,Letonia,1974,F,13
117599,Gottlieb,1914,M,15
1664857,Brittan,2010,F,17
1490826,Boston,2005,F,30
1684601,Emauri,2010,M,11
854143,Jenyfer,1979,F,6
1786309,Powell,2013,M,10
83689,Cliff,1908,M,21
1679012,Morris,2010,M,97
1637106,Harsimran,2009,F,7
410533,Hartwell,1944,M,12
260112,Oveda,1928,F,5
1636404,Siyana,2009,F,8
286563,Brownie,1931,F,17
75582,Grover,1906,M,65
644024,Gable,1965,M,8
154515,Harley,1918,M,491
1388516,Toussaint,2001,M,8
1014110,Kellsey,1987,F,5
399476,Loyd,1943,M,315
1595513,Orla,2008,F,17
947175,Robyne,1984,F,13
1772749,Eslie,2013,F,7
300900,Orie,1932,M,16
487496,Nyra,1952,F,7
366383,Connie,1940,F,2795
1773771,Adila,2013,F,6
1430493,Jocilyn,2003,F,15
77398,Winona,1907,F,34
1655347,Tadarius,2009,M,6
259107,Caretha,1928,F,6
1284089,Tiah,1998,F,12
129207,Mamie,1916,F,1653
811388,Tommy,1977,F,26
1592019,Rosalee,2008,F,38
1624338,Preslee,2009,F,164
396689,Hermina,1943,F,11
1212508,George,1995,M,3286
1230723,Sadey,1996,F,11
712715,Meg,1971,F,80
1318864,Cheree,1999,F,5
1053421,Kjirsten,1989,F,10
197345,Riley,1922,M,162
1503335,Chealsey,2005,F,5
1437082,Ameyah,2003,F,6
866575,Marya,1980,F,32
1786751,Jayzeon,2013,M,9
1511300,Omaree,2005,M,14
1471797,Kieona,2004,F,5
1574738,Thatcher,2007,M,140
665426,Russell,1967,M,4888
114041,Beatryce,1914,F,10
297533,Clemie,1932,F,7
1593519,Kymber,2008,F,25
211374,Walbert,1923,M,7
39561,Reynold,1895,M,7
115298,Robertha,1914,F,6
33275,Rolland,1893,M,12
604449,Felix,1962,M,583
636375,Cythia,1965,F,18
1824468,Keimarion,2014,M,5
1110621,Laurence,1991,M,116
132795,Jeannine,1916,F,7
1112800,Kit,1991,M,20
802960,Raymon,1976,M,57
500644,Wilburn,1953,M,79
345219,Refugio,1937,M,49
113561,Petrina,1914,F,15
685821,Marshell,1969,F,21
1381652,Devonta,2001,M,91
1770498,Iree,2013,F,9
746757,Kersten,1973,F,12
555394,Chirley,1958,F,5
1613902,Jeremaih,2008,M,16
730734,Tika,1972,F,15
213525,Jesusa,1924,F,55
113509,Carlie,1914,F,15
1712688,Tye,2011,M,106
1460300,Bronte,2004,F,20
930007,Latoyya,1983,F,8
741893,Remon,1972,M,5
779184,Carlina,1975,F,11
619710,Valdemar,1963,M,8
1359985,Kyndal,2000,M,6
1205622,Elka,1995,F,9
725787,Ramont,1971,M,6
1267563,Dewey,1997,M,37
75626,Edd,1906,M,49
722870,Alfonza,1971,M,23
1176955,Abegail,1994,F,14
1563111,Angeliah,2007,F,11
1585437,Omero,2007,M,6
220580,Selden,1924,M,15
1016209,Errol,1987,M,86
1142847,Kempton,1992,M,6
665417,Randy,1967,M,6794
1537971,Momoko,2006,F,5
1433144,Karrina,2003,F,10
1412636,Roshan,2002,M,56
195695,Estelline,1922,F,6
1413040,Zakkary,2002,M,43
1235077,Gwenevere,1996,F,6
1411138,Dale,2002,M,466
1116650,Missael,1991,M,7
1547165,Imer,2006,M,9
832722,Morgen,1978,F,10
279626,Gelene,1930,F,5
269268,Gabriela,1929,F,6
1420522,Jagr,2002,M,6
911220,Jaspreet,1982,F,7
1412002,Eleazar,2002,M,97
1335044,Annah,2000,F,60
527525,Raye,1956,F,67
1021114,Quantae,1987,M,7
582141,Jennifer,1960,M,13
251839,Williard,1927,M,20
1290817,Daycia,1998,F,5
954634,Carter,1984,M,134
1423703,Rhiannon,2003,F,475
1627890,Haylin,2009,F,29
1434305,Sharika,2003,F,9
644147,Robbert,1965,M,8
1261192,Zasha,1997,F,7
1609027,Talan,2008,M,318
1690303,Haidin,2010,M,5
455442,Maree,1949,F,9
1754765,Beniah,2012,M,7
402771,Cortland,1943,M,5
1410559,Yaiza,2002,F,5
739385,Kemp,1972,M,11
1494941,Korey,2005,F,13
505765,Cruz,1954,F,41
1244079,Sharron,1996,M,11
663957,Leath,1967,F,6
1423102,Zakaree,2002,M,5
933913,Rosea,1983,F,5
1107809,Damira,1991,F,5
217725,Denia,1924,F,5
865588,Karli,1980,F,59
728097,Juliane,1972,F,68
506725,Ines,1954,F,19
725999,Burchell,1971,M,5
823924,Edan,1977,M,8
1773094,Kiyara,2013,F,7
1398192,Sahra,2002,F,21
1542462,Jeramy,2006,M,29
105115,Bettie,1913,F,216
1230155,Milca,1996,F,12
1156190,Sachet,1993,F,7
1422212,Kaiwen,2002,M,5
1230611,Lexia,1996,F,11
547845,Vander,1957,M,8
803424,Stevan,1976,M,34
669258,Rossie,1967,M,6
1208646,Calena,1995,F,6
384036,Garl,1941,M,5
264193,Hilery,1928,M,6
1586190,Crisanto,2007,M,5
1767192,Muriel,2013,F,15
535971,Dariel,1956,M,9
111444,Elba,1913,M,5
1460189,Mayce,2004,F,21
54728,Dock,1900,M,73
1134147,Oshai,1992,F,5
706252,Milton,1970,M,632
1375012,Katanna,2001,F,7
1309664,Aleesa,1999,F,18
1039063,Immanuel,1988,M,36
1626697,Yuvia,2009,F,42
1347718,Anaissa,2000,F,5
38429,Cindy,1895,F,5
1353811,Shaye,2000,M,23
10016,Rubin,1884,M,9
728006,Lindsey,1972,F,75
992178,Yides,1986,F,6
407325,Conda,1944,F,6
480604,Edmon,1951,M,13
1453008,Galvin,2003,M,5
452230,Cornelia,1949,F,216
1031004,Yomayra,1988,F,10
689630,Conda,1969,F,6
982868,Destinee,1986,F,76
254957,Jessie,1928,F,2423
1813470,Jacques,2014,M,70
430510,Sandford,1946,M,6
1436501,Mikyra,2003,F,7
476391,Glennetta,1951,F,8
1229856,Alauna,1996,F,12
1661335,Augusta,2010,F,41
1668908,Angele,2010,F,9
1021625,Janthony,1987,M,6
1765976,Emaly,2013,F,18
1532639,Aylla,2006,F,7
1548481,Abdurrehman,2006,M,7
469503,Berkley,1950,M,25
1057683,Salisa,1989,F,6
434080,Rhetta,1947,F,13
450661,Marsh,1948,M,7
1540095,Lazaro,2006,M,141
139942,Fumiko,1917,F,38
1443033,Rodrick,2003,M,88
1718592,Suleyman,2011,M,11
1445462,Mekhai,2003,M,22
808444,Carolyn,1977,F,2195
810521,Seema,1977,F,42
1078111,Dawana,1990,F,9
872884,Anjana,1980,F,6
152263,Cyril,1918,F,8
562601,Ileana,1959,F,34
322435,Georgine,1935,F,52
847202,Jesus,1979,F,37
33379,Benny,1893,M,9
1214370,Michal,1995,M,43
691636,Walter,1969,M,3570
951698,Paz,1984,F,6
1747538,Logen,2012,M,48
1071851,Takara,1990,F,52
296565,Calla,1932,F,11
1105885,Caress,1991,F,6
1046846,Stormy,1989,F,142
785436,Donta,1975,M,97
1608383,Tristan,2008,M,5651
694760,Landry,1969,M,9
1792766,Lia,2014,F,855
200142,Bernarr,1922,M,8
476787,Janeil,1951,F,7
1805808,Eveny,2014,F,7
485551,Joice,1952,F,15
446609,Talma,1948,F,6
1174350,Amiee,1994,F,29
770018,Robyn,1974,M,22
284460,Norward,1930,M,5
565134,Kaylyn,1959,F,9
560638,Tobe,1958,M,5
69899,Verona,1905,F,60
1225161,Melyssa,1996,F,53
679046,Darby,1968,M,61
1521442,Alijah,2006,F,70
697780,Kyla,1970,F,97
1142131,Roper,1992,M,7
1330856,Acie,1999,M,5
18072,Tommie,1888,F,20
240945,Humberto,1926,M,30
669527,Franchot,1967,M,5
101610,Hortence,1912,F,5
52103,Sallie,1899,M,6
470666,Elridge,1950,M,9
378336,Eathel,1941,F,9
1108931,Quaniqua,1991,F,5
600591,Cynda,1962,F,11
141081,Vietta,1917,F,15
1541124,Amado,2006,M,57
1651930,Sadler,2009,M,9
331044,Caryl,1936,F,147
699764,Marjory,1970,F,21
515369,Carrie,1955,F,1213
1644669,Imran,2009,M,100
1216462,Askia,1995,M,15
1157760,Ruchama,1993,F,6
1713882,Eathan,2011,M,44
346776,Rey,1937,M,10
342781,Rennie,1937,F,8
688203,Ronnetta,1969,F,9
695957,Abbott,1969,M,5
265859,Delfina,1929,F,70
1555138,Noah,2007,F,90
1464152,Yailine,2004,F,11
1753143,Anurag,2012,M,9
509169,Medina,1954,F,7
950719,Sonny,1984,F,7
839821,Carrie,1978,M,27
1348745,Kaitey,2000,F,5
1636502,Tynasia,2009,F,8
1443564,Murphy,2003,M,57
967762,Cynda,1985,F,10
1705459,Graceland,2011,F,7
1106563,Leonarda,1991,F,6
733020,Mylene,1972,F,8
1720375,Keyshon,2011,M,8
1615112,Caroline,2008,M,12
904533,Tameeka,1982,F,57
1755002,Ferran,2012,M,7
1324352,Islam,1999,M,23
1802538,Armonii,2014,F,10
720252,Katalina,1971,F,5
1748072,Sammie,2012,M,37
313362,Lavera,1934,F,43
1372083,Latayvia,2001,F,10
307569,Bettylee,1933,F,5
851301,Shanen,1979,F,10
601190,Freeda,1962,F,9
1025661,Carri,1988,F,47
960460,Diontae,1984,M,5
919330,Heron,1982,M,9
856437,Tahara,1979,F,5
426614,Janeva,1946,F,5
1516164,Jasaiah,2005,M,6
451401,Kelby,1948,M,5
849068,Nekita,1979,F,17
1100288,Laurene,1991,F,15
1526355,Alima,2006,F,16
1039130,Kipp,1988,M,34
657715,Tammie,1967,F,1620
297059,Jeneane,1932,F,9
310939,Doss,1933,M,8
518599,Jene,1955,F,12
82123,Santina,1908,F,10
1397646,Aleshia,2002,F,23
1675417,Eudora,2010,F,5
76097,Bryant,1906,M,11
322195,Fanny,1935,F,88
669667,Lebron,1967,M,5
628532,Patericia,1964,F,5
45681,Bessie,1897,M,6
542724,Keryl,1957,F,7
924967,Tamarra,1983,F,34
555969,Roe,1958,F,5
841385,Clem,1978,M,11
249293,Armina,1927,F,5
146541,Cleland,1917,M,11
1785067,Eaden,2013,M,12
1722055,Arick,2011,M,6
1794777,Gracey,2014,F,76
435132,Dietra,1947,F,8
1121674,Devona,1992,F,54
113920,Enriqueta,1914,F,11
530949,Margueritte,1956,F,8
294672,Beatriz,1932,F,77
1135921,Jovany,1992,M,110
834826,Serah,1978,F,7
737502,Lavell,1972,M,48
400831,Brown,1943,M,18
1452446,Abdelaziz,2003,M,5
1607971,Taiyana,2008,F,5
1339594,Noreen,2000,F,15
890892,Katrisha,1981,F,8
649563,Yolando,1966,F,11
1122730,Lucie,1992,F,32
1788685,Mathews,2013,M,7
903451,Venessa,1982,F,198
206051,Margaurite,1923,F,7
1180384,Chinelo,1994,F,8
1717549,Jaxtin,2011,M,13
965430,Luke,1985,F,19
1439241,Betzaira,2003,F,5
907451,Khaliah,1982,F,15
1212491,Isaac,1995,M,3878
441412,Wilkins,1947,M,5
436672,Gretel,1947,F,5
1418404,Chisom,2002,M,8
1103343,Ronny,1991,F,9
468353,Brad,1950,M,456
928347,Lawonda,1983,F,11
1531284,Addysin,2006,F,8
1750774,Huston,2012,M,15
1736985,Dayjah,2012,F,9
1913,Hardie,1880,M,5
505725,Marchelle,1954,F,43
1717156,Breyton,2011,M,14
468682,Herschel,1950,M,115
1409929,Nicaya,2002,F,5
747408,Kameron,1973,F,10
1792741,Sierra,2014,F,932
792678,Jermaine,1976,F,54
894233,Jenora,1981,F,5
1396950,Arica,2002,F,28
1266142,Loren,1997,M,167
1094895,Anabel,1991,F,284
593928,Kristen,1961,M,17
820346,Malik,1977,M,143
1618833,Konnar,2008,M,7
162204,Lake,1919,F,10
57311,Rosabelle,1901,F,8
606273,Johnn,1962,M,15
283220,Jeptha,1930,M,8
562613,Spring,1959,F,34
1095880,Halley,1991,F,85
391959,Rodell,1942,M,12
1688116,Zafir,2010,M,7
52492,Audrey,1900,F,196
642676,Bernhard,1965,M,21
1755712,Aaris,2012,M,6
831967,Shadia,1978,F,12
626488,Yoland,1964,F,8
792191,Samatha,1976,F,88
183427,Cozette,1921,F,10
904496,Breana,1982,F,58
543989,Gaytha,1957,F,5
1334302,Khloe,2000,F,99
1389198,Mylik,2001,M,7
1022443,Doua,1987,M,5
476465,Magalene,1951,F,8
577664,Bradley,1960,F,7
606898,Lark,1962,M,10
1668885,Allysia,2010,F,9
1696512,Rainy,2011,F,29
915884,Brandan,1982,M,94
645113,Jearld,1965,M,5
870826,Lannie,1980,F,9
909031,Arpil,1982,F,10
191013,Urbain,1921,M,5
1199933,Aniyah,1995,F,34
306154,Yola,1933,F,10
1516070,Hasten,2005,M,6
1769431,Alithia,2013,F,10
445792,Jamee,1948,F,7
709193,Tai,1970,M,10
168013,Tatsuo,1919,M,8
928281,Jenai,1983,F,11
96476,Donald,1911,M,1275
936380,Mohamad,1983,M,27
1454372,Avery,2004,F,4041
544755,Brad,1957,M,2195
1045575,Tedman,1988,M,5
1014637,Randilyn,1987,F,5
922420,Jill,1983,F,2788
339632,Jennie,1937,F,707
1244657,Cailean,1996,M,9
1371728,Arien,2001,F,10
702483,Charliene,1970,F,8
943640,Candida,1984,F,54
594680,Jimbo,1961,M,10
244891,Bertie,1927,F,238
1551738,Janluis,2006,M,5
184313,Clay,1921,F,7
871978,Beige,1980,F,7
286703,Rayma,1931,F,16
1601846,Arieyana,2008,F,7
717683,Lanissa,1971,F,8
671474,Susann,1968,F,55
1461444,Cheyenna,2004,F,16
559422,Troyce,1958,M,8
343507,Marthann,1937,F,6
1230627,Maiyah,1996,F,11
91163,Elvena,1910,F,6
1482712,Miroslav,2004,M,7
195279,Ivanell,1922,F,7
1254375,Arcelia,1997,F,19
416167,Ladona,1945,F,7
1180654,Kaula,1994,F,8
580610,Duwayne,1960,M,82
1480982,Kaspar,2004,M,9
1082417,Adalie,1990,F,5
677495,Kolene,1968,F,5
1169369,Carder,1993,M,5
1775219,Ranyla,2013,F,6
146822,Alfonza,1917,M,9
1717104,Yusif,2011,M,15
313242,Verlene,1934,F,54
679399,Charlton,1968,M,35
29084,Lella,1892,F,10
252802,Earvin,1927,M,10
866283,Christianne,1980,F,37
453934,Zenaida,1949,F,20
727545,Cristin,1972,F,143
1311071,Malisha,1999,F,14
611009,Deitra,1963,F,28
695788,Marshell,1969,M,6
340993,Erla,1937,F,23
198644,Ferrell,1922,M,20
1142833,Kayshawn,1992,M,6
611579,Marvel,1963,F,20
429806,Erving,1946,M,8
778596,Anndrea,1975,F,13
807544,Chaddrick,1976,M,5
399728,Donny,1943,M,111
1706646,Arlington,2011,F,6
324931,Berneda,1935,F,7
994016,Tylisa,1986,F,5
655363,Ivey,1966,M,12
405170,Leonard,1944,F,19
316388,Lonetta,1934,F,6
960789,Landyn,1984,M,5
624384,Shoshana,1964,F,16
393323,Barth,1942,M,5
373991,Alger,1940,M,8
525114,Curlee,1955,M,7
188332,Rube,1921,M,15
1407432,Navie,2002,F,6
1087921,Kamil,1990,M,19
1123546,Elysha,1992,F,24
659562,Billiejo,1967,F,33
503689,Bernerd,1953,M,5
1130767,Shanterrica,1992,F,7
581991,Berkley,1960,M,14
653396,Oliver,1966,M,338
1343196,Tashae,2000,F,9
1766416,Makaiya,2013,F,17
987537,Dane,1986,F,11
1462931,Sereen,2004,F,13
1283836,Janese,1998,F,12
1171068,Sylvia,1994,F,592
1438578,Shavaughn,2003,F,6
1558747,Lynzee,2007,F,24
1264357,Markela,1997,F,5
851663,Joyann,1979,F,9
388450,Versa,1942,F,7
1050366,Andres,1989,F,19
629303,Wilbur,1964,M,276
1377277,Sanne,2001,F,6
1428032,Rhema,2003,F,26
1021057,Michaelandrew,1987,M,7
1486897,Jessie,2005,F,507
1205973,Noelly,1995,F,9
518701,Tory,1955,F,12
105221,Bobbie,1913,F,132
610914,Yasmin,1963,F,31
720379,Leslieann,1971,F,5
482876,Janie,1952,F,1572
947264,Amamda,1984,F,12
720937,Tyan,1971,F,5
340585,Elvia,1937,F,37
606399,Wesly,1962,M,14
992665,Denora,1986,F,5
1236560,Cade,1996,F,5
845061,Jean,1979,F,658
1560138,Jailen,2007,F,18
300288,Alpha,1932,M,28
1548166,Markavion,2006,M,8
145661,Rush,1917,M,22
579157,Hildegarde,1960,F,5
1445781,Rayshaun,2003,M,20
1468062,Naturi,2004,F,7
217093,Edelmira,1924,F,6
242934,Roye,1926,M,8
729619,Niko,1972,F,23
1550492,Mossimo,2006,M,6
499011,Yasmine,1953,F,6
749365,Shatika,1973,F,7
177323,Lawyer,1920,M,16
1730913,Bruchy,2012,F,25
942226,Billie,1984,F,387
940334,Maricela,1983,M,6
1708839,Brynsley,2011,F,5
393902,Willie,1943,F,1995
592641,Adolfo,1961,M,106
493307,Tilden,1952,M,5
250378,Mitchell,1927,M,298
896398,Armand,1981,M,77
1080994,Ayriel,1990,F,6
173909,Bernise,1920,F,6
1618759,Kamaal,2008,M,7
70450,Lacy,1905,F,15
298665,Larie,1932,F,5
263554,Meade,1928,M,8
1467025,Yisela,2004,F,8
879740,Allah,1980,M,10
1349330,Natacia,2000,F,5
466497,Marca,1950,F,7
246850,Nolia,1927,F,15
3927,Waverly,1881,M,5
1767943,Kania,2013,F,13
1091569,Manual,1990,M,7
454866,Brook,1949,F,11
1541916,Mykal,2006,M,37
1229278,Khyra,1996,F,14
1201039,Jamillah,1995,F,23
660727,Wendelyn,1967,F,17
363085,Farrell,1939,M,64
1282002,Jamilet,1998,F,17
1508953,Aeneas,2005,M,28
1448058,Keveon,2003,M,11
521318,Gwenneth,1955,F,5
1264907,Shenna,1997,F,5
690598,Devonya,1969,F,5
1303113,Josephus,1998,M,5
988806,Merrisa,1986,F,9
1577652,Jamire,2007,M,24
216537,Cathaleen,1924,F,7
1743786,Laasia,2012,F,5
1627361,Shruti,2009,F,34
1007515,Tasheka,1987,F,14
846728,Arin,1979,F,50
1538915,Anthony,2006,M,19391
1460119,Jadzia,2004,F,21
361228,Darris,1939,F,6
1083036,Edyth,1990,F,5
825349,Royden,1977,M,6
415638,Mischelle,1945,F,9
553234,Margareta,1958,F,10
1591502,Timia,2008,F,45
524793,Rocklin,1955,M,9
1816905,Awad,2014,M,16
965899,Devi,1985,F,16
819760,Willie,1977,M,2165
1390739,Urijah,2001,M,6
318278,Furman,1934,M,41
388484,Ardythe,1942,F,6
420072,Lige,1945,M,9
340635,Selena,1937,F,35
698467,Ronica,1970,F,47
256242,Allean,1928,F,31
1105457,Sharida,1991,F,7
185677,Ikuko,1921,F,5
312841,Madonna,1934,F,139
725329,Starling,1971,M,7
1099060,Justeen,1991,F,20
1661351,Irina,2010,F,41
1785169,Kashtyn,2013,M,12
912898,Shary,1982,F,6
437668,Emory,1947,M,176
1019465,Carmel,1987,M,10
984475,Rania,1986,F,29
1585098,Juelle,2007,M,6
633300,Raimundo,1964,M,5
1641117,Genises,2009,F,5
1037351,Lawrence,1988,M,1858
50942,Jencie,1899,F,5
1618351,Clem,2008,M,7
157803,Jalmer,1918,M,7
797252,Latondra,1976,F,9
864339,Alecia,1980,F,308
1042193,Justun,1988,M,9
969566,Alonia,1985,F,7
1384958,Arius,2001,M,16
429702,Rosie,1946,M,9
1234132,Nalee,1996,F,7
467138,Sherrin,1950,F,6
814377,Jowanda,1977,F,10
216686,Johannah,1924,F,7
122217,Orena,1915,F,12
462624,Imogene,1950,F,149
1170331,Requan,1993,M,5
31840,Tiny,1893,F,14
366337,Brenda,1940,F,5441
400148,Authur,1943,M,43
265659,Doretha,1929,F,115
1177885,Emy,1994,F,12
941163,Keath,1983,M,5
1463603,Angelys,2004,F,11
938461,Rogerio,1983,M,10
1722782,Kimarion,2011,M,6
1042034,Chapin,1988,M,9
211633,Lesslie,1923,M,6
1222141,Mackinzie,1995,M,5
1528140,Adaliz,2006,F,12
849064,Molli,1979,F,17
1042630,Jeorge,1988,M,8
305299,Maryln,1933,F,16
202960,Elvie,1923,F,46
1367782,Lynsie,2001,F,21
56192,Sally,1901,F,214
